trip_id,pickup_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,weather_condition,temperature_c,precipitation_mm,traffic_level,passenger_count,duration_min
T106277,2024-04-20 02:02:25,40.6311626411904,-74.22542165096003,40.62159135586976,-74.25320167760012,2.5747213134645346,clear,19.668736463462054,0.005414757221095617,low,3,4.403193630852533
T106278,2024-05-09 12:17:18,40.47819516584261,-74.35138351586623,40.389069399698634,-74.34092335707562,9.949798149407004,cloudy,20.362949712627664,0.18501478826046572,medium,1,27.593449954542674
T106279,2024-10-22 10:41:26,41.024357584284175,-73.62078801794071,41.02711330447569,-73.6976702699582,6.456704208976952,clear,16.15039049653741,0.1536651111971511,medium,4,19.309009154399916
T106280,2024-02-15 07:20:45,40.75059745351164,-74.26747029681079,40.792012941552265,-74.26853499126727,4.606064849354952,clear,16.886627045105687,0.040236542303878305,severe,1,23.048923956890242
T106281,2024-05-24 21:30:26,40.47035759234298,-73.89471470825158,40.4267143103555,-73.75194042752383,13.019534615148958,cloudy,25.28034044747143,0.12570593166808383,medium,1,33.590177377964096
T106282,2024-03-09 03:02:22,40.774478111082026,-74.24601635469223,40.772643217787625,-74.28152018546034,2.9966437584483603,cloudy,14.198368781316368,0.021375863561821903,low,2,4.1482196378434955
T106283,2024-06-25 17:19:36,40.87278716986568,-73.78754180501666,40.86912689979882,-73.74581075025353,3.532438054109428,clear,21.644819772615957,0.10128948877793927,severe,4,16.853101482342385
T106284,2024-05-01 10:04:49,40.62393002072164,-73.85125340784056,40.620950300189456,-73.84030156649013,0.9819116448384428,cloudy,21.02383348182411,0.094554525735209,high,4,5.816354968163765
T106285,2024-01-17 22:04:33,40.40647425217854,-73.99083178666251,40.37656224188654,-74.01256838854644,3.8015131056346187,clear,19.70885864441119,0.003897358706453739,low,4,8.199486919715916
T106286,2024-01-26 16:55:43,40.83512487350343,-73.94497509629048,40.889971851028484,-73.87930817350697,8.227350468306645,cloudy,19.353078444414805,0.019187543991327508,medium,2,23.735043798484615
T106287,2024-11-07 22:53:22,40.428066862900636,-74.27275646929294,40.53643808870147,-74.29079372018576,12.146507752087217,storm,28.872576035248052,3.9811264289917676,medium,1,44.91959230630461
T106288,2024-01-21 19:55:28,40.70295530360983,-74.47807319591395,40.660979630145505,-74.47500425759065,4.674650420010553,cloudy,24.237518772423023,0.046255055043424004,severe,4,20.840153435344217
T106289,2024-10-13 11:18:31,40.977342659688794,-73.69929109549581,40.91199607485992,-73.68241334698848,7.403194190180687,clear,22.71621874020026,0.013143867832509993,medium,4,19.530324034234837
T106290,2024-12-01 06:21:33,41.09919334263974,-73.61069871516182,41.07731787656754,-73.54470616811871,6.041937874223927,clear,25.561781396773405,0.056372269533765354,medium,2,15.154272282446438
T106291,2024-06-19 11:40:12,40.65921203978892,-73.72213070878287,40.72956304485252,-73.73660061898313,7.917225595305372,clear,16.480403334945517,0.03742710761044708,medium,1,19.130564756360513
T106292,2024-04-24 05:30:19,40.414088848550136,-73.79207506339712,40.40118803570362,-73.67401091301362,10.098844470060616,clear,28.658451071556154,0.1910817732131357,low,1,24.25624764601069
T106293,2024-10-11 03:09:30,40.74503217135714,-74.02807587180304,40.76334442359434,-74.11272462005888,7.415195204218354,rain,28.650553171720986,7.863889102279922,medium,4,24.935619394124366
T106294,2024-12-25 11:53:53,40.59339277820239,-73.91609689701772,40.54777666643297,-73.94111982342692,5.495005839387065,storm,16.201241198445615,5.04755530553818,high,3,28.041820383973615
T106295,2024-02-14 01:49:50,41.024942509512435,-73.80837279456102,41.11413290518323,-73.74155983123394,11.389844239006775,clear,20.730062201834173,0.005221718244099845,medium,2,31.795094384676247
T106296,2024-12-18 22:59:01,40.898052205229384,-74.47377183314742,40.88328258289133,-74.49725658983431,2.567928541881894,cloudy,18.193536146532463,0.0957463179833409,low,4,4.766999884484397
T106297,2024-12-11 09:46:06,40.683026288164164,-74.07632946581093,40.69549672544771,-74.06279111528703,1.7960413493230127,cloudy,25.455216579357902,0.012787703358217632,high,1,3.5096529015090168
T106298,2024-02-22 04:20:37,40.93341976164272,-74.27531349283996,40.893621566355215,-74.31855318188326,5.7258687083636906,storm,23.107436605089053,0.4489450497870135,low,4,16.639647380587355
T106299,2024-01-21 00:49:13,40.638844108246055,-74.13555090785364,40.59423501859488,-74.2016671558841,7.4664560312039,clear,11.877481411326986,0.17131627438268632,medium,3,20.698942189198753
T106300,2024-09-18 15:52:59,40.765234509579656,-73.75076828825115,40.765053406118795,-73.7717228603722,1.764871134733776,clear,18.992266421702876,0.00674554296517364,low,4,2.4879861513843515
T106301,2024-01-29 10:14:18,41.04594969585942,-74.13661365019223,41.051153320425676,-74.09396047187418,3.6233102659379286,clear,31.013748504936487,0.009144156230564058,low,1,7.895070296911009
T106302,2024-08-07 21:27:36,40.54011008636592,-73.76090525342241,40.58324891877353,-73.78623118796195,5.252294397348411,rain,17.596226505857217,10.576615807818113,low,2,12.940924227177819
T106303,2024-01-24 16:49:07,40.61914060133469,-73.52816851229446,40.53475394215235,-73.52781366864204,9.383416234761462,cloudy,27.765070702217262,0.1643887331412605,low,4,19.970328269757424
T106304,2024-09-09 18:37:56,41.01991538876887,-73.57661720968902,40.972367483323374,-73.59685303777911,5.553148395448916,storm,32.87359326457884,2.604036174133676,medium,3,25.338509664920426
T106305,2024-03-25 19:17:33,40.723314852217285,-73.67227514422619,40.688952984525486,-73.63337806954857,5.034799058568384,clear,19.926780145012806,0.32951674546887544,severe,3,21.899856312022827
T106306,2024-02-05 04:56:24,40.622522180071506,-73.64700919062015,40.62852734122512,-73.7222910449155,6.388395846327117,fog,30.574802976699235,0.004216308318220338,low,2,14.551253728481857
T106307,2024-01-25 09:08:48,40.426109069128756,-74.10606768044464,40.36963171536531,-74.10685039422901,6.280344981079338,clear,11.34544262413268,0.11925911120132336,high,3,20.530683273871574
T106308,2024-03-10 00:18:30,40.69326712631083,-73.76841761337222,40.688495521652314,-73.78102430533684,1.1879672133810046,cloudy,21.67776374097123,0.018764368700149085,high,2,6.774126158902805
T106309,2024-07-16 21:57:30,40.75042077795817,-73.83298634283426,40.718235959756235,-73.87366445881973,4.955297308737114,cloudy,23.458907078868297,0.007691173050263971,high,4,15.738750150350624
T106310,2024-01-29 01:11:33,40.68443300712476,-73.51710785148765,40.6776550255936,-73.45144529545672,5.58803245906678,clear,15.88558207301034,0.01891739779909981,low,3,10.08583454006313
T106311,2024-10-20 15:09:20,40.59422146363939,-73.92510149207203,40.55548828255877,-74.00701011438187,8.149057320625401,cloudy,16.6772710847209,0.11613055907945527,low,1,21.705941126392393
T106312,2024-08-09 02:42:17,40.6583911214877,-74.07023391056704,40.6078126202384,-74.04727597397218,5.9483924083163995,clear,24.33994272736916,0.09979137969108548,medium,4,15.915527084660539
T106313,2024-04-18 19:29:46,40.849711358987605,-73.66273315984094,40.863965137466856,-73.63519915483495,2.806127151981186,rain,21.39124330978383,4.353786240657395,high,1,14.30133813897217
T106314,2024-12-27 02:11:58,41.0238958039741,-73.75042665122578,41.079544876844025,-73.76526622403851,6.311771875839162,cloudy,23.86048946780993,0.037335043687208795,severe,3,31.658414500443264
T106315,2024-08-29 00:35:52,40.85477307580425,-74.37513829139897,40.895444449924724,-74.27302389766825,9.703908144995149,clear,42.54820176874115,0.1315737614995008,low,3,17.61527586290414
T106316,2024-09-02 22:42:03,40.852313705181636,-73.90371981087935,40.90794852734814,-73.87734341169796,6.57174606527181,cloudy,18.589181339651542,0.01407724248434776,high,1,22.689036535116976
T106317,2024-03-04 15:56:37,40.971812403386615,-73.90769332552392,41.03331401669949,-73.93876811658593,7.318976894454891,fog,9.698491185658913,0.06514159325159874,low,1,18.781200473721455
T106318,2024-09-17 03:19:02,40.51559994441329,-73.86837514535466,40.50757175276813,-73.8328360064207,3.1342485492657204,rain,13.895817232045157,0.1747121126845294,medium,4,11.70968513234835
T106319,2024-07-23 15:56:58,40.610768340620695,-73.55850191036672,40.70431415606469,-73.5772830208435,10.521775926781684,cloudy,19.45157074036559,0.12901819106750548,medium,4,30.989379418951142
T106320,2024-12-26 08:34:42,40.435413688082406,-73.89796437851004,40.4732198552948,-73.91341895862699,4.402530093593425,storm,8.604121459829148,10.269761347286577,medium,3,17.338677935782048
T106321,2024-06-23 22:43:12,40.644746457811266,-73.6299811446552,40.59725313018222,-73.56883989189592,7.383659517508892,cloudy,21.901913641079652,0.029876805122091094,low,1,15.042159036510293
T106322,2024-09-05 03:38:31,41.09917664758655,-74.14161918514013,41.06574331800597,-74.10969950843163,4.580188176894521,clear,31.67385281536603,0.003662685906663997,medium,1,12.52622517016049
T106323,2024-05-04 20:28:14,40.630518676755905,-74.44262104535404,40.6380633326304,-74.38410295919007,5.008734980319753,clear,33.18246062714739,0.11783126696088037,low,3,8.093420899648727
T106324,2024-01-15 16:57:15,41.00184109721813,-74.12477726080598,41.045867830954286,-74.24414952811493,11.146665866928338,clear,20.260516507375733,0.07998754933473094,low,2,22.35380994354441
T106325,2024-02-16 19:37:05,40.460044399751304,-73.96733059222392,40.44860173592134,-73.9445811305862,2.3073721617713074,clear,24.58399802697602,0.5269495191406509,severe,4,11.41733424461662
T106326,2024-11-13 07:45:45,40.7217986543352,-73.66667862218542,40.67324465740934,-73.58567115990718,8.705586967474778,clear,27.698585605638936,0.02072092492467123,medium,4,21.82942701774033
T106327,2024-09-27 03:38:53,40.646024005767146,-73.8681511913551,40.68554810002225,-73.91907589862261,6.145212219605212,cloudy,42.23243236527145,0.081755506420635,severe,4,29.25592561245331
T106328,2024-05-13 11:19:40,40.54110800426199,-74.05779793097642,40.48526395873898,-74.04401664411644,6.317918695476746,clear,20.63578450904241,0.109707665256676,medium,3,21.467406195157434
T106329,2024-09-12 09:40:53,40.6607543799398,-74.03812739225141,40.67594866768965,-74.04407037970313,1.7623113572547429,clear,12.994688009689002,0.11361316519935966,severe,4,6.103147287058776
T106330,2024-01-02 14:19:47,40.85589467798977,-73.50334272136655,40.858052093610404,-73.46204299723762,3.4816522351612353,fog,17.424284735587822,0.2578592490346199,high,4,14.95232052161128
T106331,2024-01-14 14:36:06,40.743215652422364,-74.35865616190974,40.67609297368024,-74.3805398496922,7.688249078374189,rain,13.73783096329143,4.248902712830204,low,4,18.429715115109197
T106332,2024-07-04 15:32:11,40.991033821845924,-74.29448392215724,41.07989857998549,-74.2493265003489,10.582340681345613,clear,23.070525030832577,0.0693713446747438,low,4,23.795628485447896
T106333,2024-08-16 17:40:28,41.033462624793835,-73.87471850631205,41.034299121016915,-73.88368452232145,0.7577703232636385,clear,26.15746517726302,0.05985132060324425,medium,4,4.402739018171774
T106334,2024-12-08 22:43:26,40.73732498181861,-73.7985945143477,40.678026411027645,-73.65718822574591,13.621523776044505,clear,20.379426886329295,0.03402391410353462,medium,1,37.49911868658323
T106335,2024-10-05 00:49:58,41.087208419905785,-74.10502079748373,41.08963589400485,-74.08126925016325,2.008768238410382,clear,13.909864446479027,0.0029937054232394727,medium,3,6.689511013180525
T106336,2024-04-04 04:23:18,40.450414534475605,-74.46786819223557,40.363908476779294,-74.34779052938096,13.996199648586973,cloudy,15.064402330663548,0.06313321333751534,high,3,48.328780947124486
T106337,2024-10-25 08:08:32,40.593437454935376,-73.97798805509224,40.61149197001287,-73.93993002667929,3.7886382113124037,clear,27.47154230803151,0.0294237637996573,high,3,13.429252988574191
T106338,2024-06-28 21:26:36,40.691697889286004,-74.355639852409,40.73475253387681,-74.36894985863084,4.91713680130108,cloudy,15.872625804889676,0.032811261212125985,medium,1,12.631944215795412
T106339,2024-10-29 07:50:16,40.80789105725083,-74.4439516884621,40.942985270207124,-74.43618943555076,15.0359616262121,rain,40.54006483057988,0.03539652407000055,severe,1,84.06376206097765
T106340,2024-03-04 14:27:11,40.78215081891925,-74.15524036671059,40.7870437432478,-74.13016307131042,2.1803195438305782,clear,12.274832243105791,0.1673973591062631,low,3,4.6853270522272945
T106341,2024-01-10 14:22:08,40.79758373464745,-74.36434728204367,40.764637439055804,-74.47341016111459,9.886660819054022,clear,11.826108176853722,0.06898900587458452,medium,1,26.348182809728602
T106342,2024-01-22 02:46:17,41.02737550582604,-74.06100303720302,41.03771098057516,-74.00720102612156,4.656865654788257,fog,12.525717971985305,0.059678657548895134,low,4,12.528423382066682
T106343,2024-12-28 15:54:26,40.59429563436731,-73.7383055363386,40.666313082083946,-73.72414671548256,8.096623855648907,cloudy,29.88424851890513,0.10589490108248506,high,4,28.321357617074373
T106344,2024-01-30 11:30:19,40.97179762191204,-74.45295396334225,40.99684291415207,-74.41996558031407,3.9272509216665092,clear,17.78779818617476,0.06142866147810388,low,2,8.077808879546449
T106345,2024-12-09 19:15:52,40.79060038788936,-74.00010849033148,40.83223435160786,-73.96348714388625,5.561571398114304,rain,17.00992906157413,7.552321455556192,medium,3,16.748463652114697
T106346,2024-09-23 02:03:06,40.74334333804588,-74.00301958732419,40.78134611093673,-74.06204592708328,6.524607528948665,clear,34.65471626584638,0.07111011599938659,low,1,17.4243694100099
T106347,2024-02-23 10:48:19,40.609589397937825,-74.49822463151428,40.63490597177759,-74.48818664800471,2.9397934779956394,cloudy,-0.6186713341483419,0.040948574767860346,medium,1,8.15213120845514
T106348,2024-11-12 06:00:56,40.612848161932,-73.76174892578716,40.542756089021125,-73.75574679985566,7.810350108799006,clear,22.471105822933055,0.3487686974758407,medium,2,18.749309856321727
T106349,2024-02-22 18:44:29,40.67193591001142,-74.41026409111787,40.59912057032878,-74.46688139421394,9.40111338810881,storm,17.888466199995154,0.013577512578485688,high,3,46.89596108968147
T106350,2024-02-22 10:44:04,40.934457341669784,-73.56794466845224,40.85549172111748,-73.48976903986492,10.967025174247034,cloudy,40.021451903424165,0.03638197408410509,medium,1,30.070798712845487
T106351,2024-07-29 15:22:28,40.73371302131459,-73.86063548039344,40.67383846422877,-73.76141594201667,10.69012368270586,clear,16.07442721847741,0.11504792129127013,medium,1,29.987542800217327
T106352,2024-04-15 12:35:07,40.50768357967937,-74.21218386823298,40.453565318360404,-74.22599216467376,6.12995553913261,clear,13.805413346422547,0.07053121687893428,medium,2,19.197554209670898
T106353,2024-04-16 10:35:24,40.93190422413996,-73.57471898668578,41.02489043679399,-73.54369353825204,10.662582611059092,clear,25.466193804606068,0.0026119445088073137,low,4,21.03588640164645
T106354,2024-03-12 09:08:08,40.864365991541106,-74.09953947885158,40.829023278884875,-74.09709586055497,3.9353018915028466,rain,22.676072259386775,2.9378715177956223,medium,4,12.784711433281183
T106355,2024-08-10 09:50:53,41.06446713788082,-74.23973941760562,41.06946014837791,-74.25247119413062,1.2031241389726113,clear,24.67963019003807,0.057205867472420985,medium,2,3.726345895030674
T106356,2024-01-10 19:54:02,40.77058987113368,-74.1154992435758,40.75839523989791,-74.1326230344725,1.979514645080763,cloudy,16.851078027415358,0.019523617718164687,severe,2,5.727697334348482
T106357,2024-03-30 16:43:30,40.85809549972046,-73.88841305895068,40.8677706325035,-73.94634540526012,4.989144057091463,clear,15.169284970704856,0.004397586229484211,low,4,12.800517314806804
T106358,2024-07-21 13:19:54,40.735531190932846,-73.7764030129909,40.73903438556605,-73.75315625409455,1.9969812361576003,clear,12.57339840504378,0.0010592434527954562,low,3,7.779065187998128
T106359,2024-06-27 01:47:54,40.87654614579458,-73.83817797242558,40.81374743342833,-73.86507679931253,7.340327787216675,clear,22.172999660738927,0.059761087762625335,severe,1,32.537718287549296
T106360,2024-09-13 04:06:16,40.70528194424013,-73.57876330450061,40.73516905012686,-73.54389155663223,4.436321355801116,clear,21.44778224867512,0.05619319024267984,low,2,11.57627381295039
T106361,2024-03-20 03:28:35,40.49649953511508,-73.54382875015912,40.462508197003174,-73.56150164313448,4.064500302071794,clear,22.88786860380286,0.2718544148706146,high,3,13.263685761827428
T106362,2024-08-25 02:56:41,41.090678265409394,-74.30293719077767,41.055009635737264,-74.35724599888289,6.037896857157241,clear,39.62192354645613,0.11057398239914085,low,3,12.205944933933392
T106363,2024-10-05 03:19:33,40.9042545919571,-73.58745759862673,40.888931251480685,-73.61745838812662,3.0433054135235085,cloudy,32.42262686549727,0.2090797113284523,high,1,9.841539039601088
T106364,2024-05-22 00:39:21,40.8260380776609,-74.3933181342456,40.86648635756404,-74.37138865140372,4.861210323080981,cloudy,19.691652609954268,0.11836705775703377,severe,2,22.909628052368486
T106365,2024-04-03 23:49:07,40.736994525129866,-73.5431082179749,40.705766526382874,-73.55646997499733,3.6504111618684365,clear,16.377199582923396,0.041855217946033,severe,1,16.403957442382897
T106366,2024-07-22 03:12:02,40.898000301532065,-74.2406551529185,40.90258936003663,-74.2830621560375,3.600511443218871,clear,29.955938710404745,0.12167852235492459,high,4,11.577106103686518
T106367,2024-07-30 20:42:23,40.48874244549462,-74.23421084686716,40.50888480120003,-74.15006858537637,7.458843197070574,clear,26.10968134042041,0.0001984402690522592,low,1,17.64898374953579
T106368,2024-02-04 10:34:00,40.62827937869918,-74.078454448949,40.64112088834431,-74.14271998135807,5.607777132071502,clear,22.619997355475373,0.14407525166427287,high,2,17.766493834196037
T106369,2024-07-25 19:56:26,40.48728954553402,-74.31825771151509,40.49739328292856,-74.24946376578983,5.924910878642719,cloudy,25.53617169575964,0.2737811676902086,medium,4,16.01604797317093
T106370,2024-02-26 11:24:04,40.48821756726874,-73.67228134767409,40.418038913340574,-73.61232854702534,9.307390476926157,cloudy,12.125214711001341,0.08513396535583342,high,3,34.25607262068082
T106371,2024-07-27 04:33:28,40.41494328141404,-74.37526251985618,40.4212867451333,-74.32741273373159,4.111744276151063,cloudy,26.6532837665929,0.11248804287054615,severe,2,18.482683111684498
T106372,2024-12-07 00:52:06,40.92912539059908,-74.06071119633785,40.883389395750534,-74.0189172194874,6.1806057824356175,clear,15.718134800633642,0.10395634354848363,low,2,11.08212121325064
T106373,2024-07-15 13:38:01,40.55911603723762,-73.59284398923724,200.0,-73.62782664694308,10.222114344568466,cloudy,19.010520994494453,0.37555542056571545,low,1,22.990792828504357
T106374,2024-10-05 17:04:16,40.98240540334878,-73.86461090140574,40.959272907282056,-73.8886236673075,3.2681358323338623,rain,26.003670453085885,5.811478361224167,high,2,13.487707718321087
T106375,2024-04-23 08:26:11,41.033104159914615,-73.89283515542189,41.00716179978155,-73.79304056179363,8.855215000070608,cloudy,27.433125806926366,0.004305523626611524,severe,1,40.319461636357886
T106376,2024-12-03 17:19:29,40.51799624175632,-73.50535577607113,40.66600593053826,-73.44885887270128,17.13535567314342,clear,3.3092096040363366,0.00917934196574403,high,2,57.3071721487893
T106377,2024-10-24 11:15:12,40.89620482963516,-74.47745091760264,40.94501482274949,-74.44866193147162,5.942043946783844,cloudy,32.89648202276382,0.1250963613239762,low,2,16.86552480369847
T106378,2024-12-01 12:06:15,40.722214009943045,-74.1802063148948,40.76142910572281,-74.20481927922866,4.828446252340847,fog,27.709235707378316,0.01414465657841768,low,4,12.98442907836147
T106379,2024-09-28 10:10:16,41.043272810184234,-74.37498178210386,41.02288636414611,-74.41538657474666,4.077308346651084,cloudy,13.554924099205417,0.020892027651608892,high,3,16.61944161243391
T106380,2024-08-25 16:15:14,40.73909203566116,-74.31542272102963,40.729828845522405,-74.36955619953808,4.675984279025957,clear,16.8574682787635,0.001986889970614696,low,4,10.21558299141717
T106381,2024-07-11 03:36:21,40.665211720509944,-74.2839955014725,40.79379012648216,-74.31469997368414,14.529478325068183,rain,21.931845708144728,7.509465916739931,severe,2,82.76453734928936
T106382,2024-12-05 17:37:58,40.60619558332111,-73.8731098894327,40.5743990984138,-73.88243405482801,3.6222100674394135,clear,17.16525358808387,0.0573215716544674,severe,4,16.900406847547647
T106383,2024-11-06 10:30:29,41.03253500815971,-74.22789297620628,41.04528121736989,-74.21538282359617,1.7634236552633817,clear,9.746183502268325,0.01024342286524431,high,2,5.161125401440685
T106384,2024-06-01 12:19:18,40.55832551238597,-73.83581549136312,40.65039072053954,-73.77145130207889,11.589880208418101,fog,13.138469983402555,0.0019580409862451184,low,3,27.261688138104212
T106385,2024-02-01 08:22:05,40.97940035412664,-73.76193034946449,40.94321583366081,-73.65082138952525,10.160340551132128,clear,25.558191433253796,0.035752310230856316,severe,4,46.98998714409758
T106386,2024-01-02 07:45:54,40.53593121330456,-74.09808719780774,40.543420722940226,-74.0185613109244,6.771601466209263,clear,11.727331163917098,0.00649265480278073,medium,1,20.81579481997776
T106387,2024-03-26 10:54:13,40.850377797977444,-73.96367272560207,40.84947044173463,-74.02250892503034,4.949780368392865,fog,19.70225102928882,0.05242147514803485,high,4,20.098881866660303
T106388,2024-01-23 21:37:25,40.71574594780694,-74.36790782589748,40.671306808906245,-74.40150311409023,5.695602096838764,rain,23.782723765475414,6.177526756043091,low,1,11.800344908282607
T106389,2024-03-18 09:49:44,40.47322607251167,-73.74736063503012,40.511973699495115,-73.79073696003061,5.658431547885147,clear,22.32561155273424,0.05760103209457545,high,2,21.45944825807531
T106390,2024-02-10 01:44:05,,-74.08088171625148,40.432387105692406,-74.02147730753222,7.981847164534821,rain,17.331752689475454,0.4361940896820663,low,2,20.02435027361467
T106391,2024-12-25 01:32:40,40.59705640494097,-73.6653647953631,40.63584952580849,-73.62113034504425,5.705033121484588,clear,15.288005273336951,0.0023852626873163054,high,3,17.5554628194863
T106392,2024-02-04 21:34:59,40.93665617946785,-73.9737804803039,40.95813358054918,-73.9930879076792,2.886673100217488,cloudy,11.309117851057403,0.0029100012294315607,low,3,4.464581043959283
T106393,2024-08-17 10:36:05,40.91025800158596,-73.80323535660536,40.95515498029793,-73.80321545386207,4.99231653440782,cloudy,22.942778528274918,0.1253578918394752,low,2,10.655021355854638
T106394,2024-05-08 17:20:52,40.54358417598516,-74.14141730654785,40.533874042191904,-74.12453732188429,1.7889951531707051,clear,12.975479635759815,0.17708446466007824,medium,4,3.473075749945517
T106395,2024-03-04 18:18:20,40.73334153619683,-74.12823037086778,40.752814176547496,-74.09470150494951,3.5590940854215583,fog,36.608765893822046,0.03730719272654138,high,4,9.61295378568574
T106396,2024-09-13 15:57:03,40.4678908738739,-74.06349155843573,40.51919988636149,-73.99526636607422,8.113836987492228,cloudy,18.176015210036244,0.06816796924605527,high,4,26.285483296340146
T106397,2024-12-21 05:20:19,40.90116240032824,-73.86396579431315,40.83071717948138,-73.84740063777812,7.956043023190325,clear,22.141694884556493,0.31916787248191003,low,3,19.110198053807217
T106398,2024-10-16 09:02:45,40.95531142451218,-73.99346641853941,40.89488870050079,-73.99760480958304,6.727690631252474,clear,14.806253216307198,0.023947604947652894,severe,3,31.167908120500037
T106399,2024-12-22 22:29:02,41.02545840002592,-73.69572355077533,41.05454609714226,-73.66886484256392,3.9415260015892497,cloudy,25.315722798153907,0.00822843870867741,medium,3,10.084779179970653
T106400,2024-08-04 00:25:24,41.02002217647312,-74.4452026177393,41.06117138147079,-74.44938076809582,4.5889811577235635,clear,4.810204128976826,0.03202075535152973,low,4,6.744971714402394
T106401,2024-09-03 12:40:06,40.6365246150022,-73.599457274744,40.643299854658665,-73.57312595048272,2.346005669218034,cloudy,23.42096376169015,0.017078749904958914,medium,3,4.685409219193969
T106402,2024-02-23 14:17:34,40.57817368340802,-73.5739633337222,40.624171474956796,-73.57694306845495,5.120903917639345,cloudy,18.14617854396786,0.010915139001928248,medium,2,16.05407037954786
T106403,2024-11-07 23:36:39,41.02761256232246,-74.25592431114282,41.00950248077839,-74.18998839501667,5.8869114197075785,clear,42.076214463282895,0.0047411171203069055,high,2,22.552174949330862
T106404,2024-09-30 17:33:18,40.502204882373654,-74.3992236497582,40.5655618768475,-74.32900636125042,9.211148304170846,clear,19.628811903664406,0.06552954019344781,high,1,33.15762504710427
T106405,2024-04-02 23:20:36,,-73.92814377321287,40.43790976552333,-73.9316985322572,0.5035109180817193,clear,13.698844088591084,0.051716888585743574,low,1,2.5249657798101803
T106406,2024-05-09 20:34:26,40.61997008461734,-74.43582982941771,40.58103340304712,-74.32562643351986,10.262118776839827,clear,27.664204457618865,0.10183556742922094,medium,4,27.055642611407563
T106407,2024-08-11 14:02:55,40.932210030740265,-74.27028435248525,41.003453503916,-74.25385386080883,8.041129889345505,clear,21.526738611100427,0.005975245344474064,high,4,28.262896741311035
T106408,2024-01-05 18:08:00,40.88593985450883,-73.99243397098509,40.92728327043261,-73.96512985985706,5.13801909570727,clear,8.706424410670683,0.29172804059864177,high,1,15.83787454735553
T106409,2024-10-26 08:31:57,41.0909386953188,-73.88618856823823,41.06842407247712,-73.80805990523443,7.010843469302745,rain,33.518096647111626,11.238500104895973,high,3,26.818181405584063
T106410,2024-04-12 16:41:08,40.651673499775555,-74.30569517393,40.63015985278542,-74.19832481628595,9.369937000956478,rain,10.050572119897705,0.020358795809046815,medium,1,29.72095798456008
T106411,2024-01-28 10:36:02,40.593093120399814,-73.56726203795888,40.62313696901311,-73.50217115638729,6.430622760591976,cloudy,16.828237362862726,0.02334468273010494,low,1,15.485378018554307
T106412,2024-04-30 23:59:23,40.66474532647145,-74.31867690297614,40.61471787970998,-74.2960221839369,5.882065221259562,clear,22.62230863504643,0.31625148349582416,high,3,19.367268531432444
T106413,2024-11-01 21:22:39,40.94757938300132,-74.3463442028599,40.96360582661367,-74.35908237069867,2.078462082855463,cloudy,20.938381130861245,0.11081741977113031,medium,4,2.792223992298339
T106414,2024-04-10 08:58:05,40.550009965784795,-74.33768001547409,40.541573757576614,-74.3156990995682,2.0807419775996725,clear,27.017441336356832,0.11799085047577867,high,3,10.36413209504052
T106415,2024-07-16 08:14:31,41.06342358897252,-73.57047523841972,41.074161655047384,-73.53434202907434,3.2559626589184942,fog,9.47443995636122,0.17584113103498816,medium,1,10.551542010607802
T106416,2024-10-24 03:27:14,40.75878453277079,-73.62122898022709,40.657718584261204,-73.59421423858865,11.466394186110046,clear,18.553927143413993,0.07193987378534229,medium,4,28.636034160274715
T106417,2024-01-13 08:07:02,40.94820149704213,-74.46695913574435,40.90285020828927,-74.472235609304,5.062280381040834,cloudy,13.411733428886706,0.23609431199304867,high,1,17.573211533953515
T106418,2024-10-05 03:10:50,40.97908327713874,-73.77338467843266,40.991766761947005,-73.80518483489321,3.0189368822029117,clear,25.14313776139651,0.015776112363614737,medium,1,7.658505168567704
T106419,2024-04-15 15:52:24,40.735170582136426,-74.42651127868825,40.78780138820313,-74.41047492871614,6.006110000445862,clear,27.653102435789794,0.16708919481395812,low,4,10.746713422979152
T106420,2024-09-11 13:43:02,40.91895996628181,-74.42468945613071,40.91240231451335,-74.45206605064939,2.413179291184878,cloudy,17.488838305860035,0.05698249599324469,low,1,6.044741891759506
T106421,2024-03-09 20:11:54,40.65528602675482,-74.42397979786259,40.691413788767655,-74.50279498119772,7.766495651053251,clear,19.05215138482158,0.03366764921040141,low,3,18.57802818908847
T106422,2024-02-20 21:01:05,40.96764960999124,-73.6703790216844,40.893571202224315,-73.70989018017045,8.880766158955936,cloudy,15.953144644300565,0.12689775766823685,high,3,32.66098109446956
T106423,2024-10-15 12:23:51,40.9767321060322,-74.07256436741139,40.9543023835184,-74.09043517013015,2.910651424127833,rain,11.489520452887737,4.757701389207767,medium,3,9.288053388942066
T106424,2024-10-22 15:59:58,40.796344073606896,-73.94297051184614,40.8103368756066,-73.97804327523102,3.3370062086510712,clear,25.026792832659282,0.04408197506124313,medium,4,14.92525864493058
T106425,2024-12-25 03:56:48,40.55270347111112,-74.46918633319395,40.549585188006304,-74.45429423212435,1.3051180836562155,rain,12.338463051409933,6.059595206491097,medium,2,2.0
T106426,2024-09-04 20:18:08,41.07915622262626,-73.59910830086308,41.11728709366851,-73.65851776738835,6.539090788366811,clear,19.89913472230931,0.04075899848631959,medium,3,17.886625620491266
T106427,2024-06-19 12:16:38,41.06288590912268,-73.51797733767383,41.05004233009144,-73.57212675341638,4.759628706848167,clear,24.964980365991828,0.0418868965398799,medium,2,13.547677068422656
